congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
110,Senate,2,189,"{'bill_id': 's3297-110', 'number': 'S.3297', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3297.json', 'title': ""A bill to advance America's priorities."", 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-07-28,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S.3297; Advancing America's Priorities Act,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 3, 'no': 40, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00189.xml,,,16:40:00,"{'yes': 52, 'no': 40, 'present': 0, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00189,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/189.json
110,Senate,2,190,"{'bill_id': 'hr6049-110', 'number': 'H.R.6049', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6049.json', 'title': 'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-07-29,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.6049; Renewable Energy and Job Creation Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 4, 'no': 43, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00190.xml,,,15:02:00,"{'yes': 53, 'no': 43, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00190,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/190.json
110,Senate,2,191,"{'bill_id': 's2035-110', 'number': 'S.2035', 'sponsor_id': 'S000709', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s2035.json', 'title': 'A bill to maintain the free flow of information to the public by providing conditions for the federally compelled disclosure of information by certain persons connected with the news media.', 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2008-07-30,"{'yes': 44, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2035; Free Flow of Information Act of 2007,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 5, 'no': 42, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00191.xml,,,11:18:00,"{'yes': 51, 'no': 43, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00191,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/191.json
110,Senate,2,192,"{'bill_id': 's3335-110', 'number': 'S.3335', 'sponsor_id': 'B000243', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3335.json', 'title': 'A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.', 'latest_action': 'Motion by Senator Reid to reconsider the vote by which cloture was not invoked on the motion to proceed to the measure (Record Vote Number 192) entered in Senate.'}",2008-07-30,"{'yes': 44, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","Motion to Invoke Cloture on the Motion to Proceed to Consider S.3335; Jobs, Energy, Families, and Disaster Relief Act of 2008",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 5, 'no': 42, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00192.xml,,,11:50:00,"{'yes': 51, 'no': 43, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00192,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/192.json
110,Senate,2,193,"{'bill_id': 'hr4040-110', 'number': 'H.R.4040', 'sponsor_id': 'R000515', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr4040.json', 'title': ""To establish consumer product safety standards and other safety requirements for children's products and to reauthorize and modernize the Consumer Product Safety Commission."", 'latest_action': 'Became Public Law No: 110-314.'}",2008-07-31,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",H.R. 4040 Conference Report; Consumer Product Safety Improvement Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Conference Report,,"{'yes': 42, 'no': 3, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00193.xml,,,20:01:00,"{'yes': 89, 'no': 3, 'present': 0, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00193,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/193.json
110,Senate,2,194,"{'bill_id': 'hr4137-110', 'number': 'H.R.4137', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr4137.json', 'title': 'To amend and extend the Higher Education Act of 1965, and for other purposes.', 'latest_action': 'Became Public Law No: 110-315.'}",2008-07-31,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",H.R. 4137 Conference Report; College Opportunity and Affordability Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Conference Report,,"{'yes': 36, 'no': 8, 'present': 1, 'not_voting': 4, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00194.xml,,,20:26:00,"{'yes': 83, 'no': 8, 'present': 1, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00194,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/194.json
110,Senate,2,195,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-07-31,"{'yes': 44, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001; National Defense Authorization Act for Fiscal Year 2009,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,,"{'yes': 5, 'no': 38, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00195.xml,,,20:54:00,"{'yes': 51, 'no': 39, 'present': 0, 'not_voting': 10}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00195,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/195.json
110,Senate,2,196,"{'bill_id': 'hconres398-110', 'number': 'H.CON.RES.398', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hconres398.json', 'title': 'Providing for an adjournment or recess of the two Houses.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-07-31,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",H. Con. Res. 398; A concurrent resolution providing for an adjournment or recess of the two Houses.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Concurrent Resolution,,"{'yes': 1, 'no': 40, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00196.xml,,,21:15:00,"{'yes': 48, 'no': 40, 'present': 0, 'not_voting': 12}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00196,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/196.json
110,Senate,2,197,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-09-08,"{'yes': 40, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}","Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001; National Defense Authorization Act for Fiscal Year 2009",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 41, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00197.xml,,,17:32:00,"{'yes': 83, 'no': 0, 'present': 0, 'not_voting': 17}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00197,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/197.json
110,Senate,2,198,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-09-10,"{'yes': 2, 'no': 44, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}","Vitter Amdt. No. 5280; To authorize, with an offset, an additional $100,000,000 for Procurement, Defense-wide, and an additional $171,000,000 for Research, Development, Test, and Evaluation, Defense-wide, for near-term missile defense programs and activities.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 37, 'no': 11, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00198.xml,,,18:08:00,"{'yes': 39, 'no': 57, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00198,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/198.json
110,Senate,2,199,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-09-10,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Nelson (FL) Amdt. No. 4979; To repeal the requirement for reduction of survivor annuities under the Survivor Benefit Plan by veterans' dependency and indemnity compensation.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 46, 'no': 2, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00199.xml,,,18:34:00,"{'yes': 94, 'no': 2, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00199,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/199.json
110,Senate,2,200,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-09-16,"{'yes': 44, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Motion to Invoke Cloture on S. 3001; National Defense Authorization Act for Fiscal Year 2009,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 15, 'no': 31, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00200.xml,,,15:07:00,"{'yes': 61, 'no': 32, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00200,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/200.json
110,Senate,2,201,"{'bill_id': 's3001-110', 'number': 'S.3001', 'sponsor_id': 'L000261', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/s3001.json', 'title': 'An original bill to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', 'latest_action': 'Became Public Law No: 110-417.'}",2008-09-17,"{'yes': 44, 'no': 2, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",S. 3001 As Amended; National Defense Authorization Act for Fiscal Year 2009,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 43, 'no': 5, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00201.xml,,,18:33:00,"{'yes': 88, 'no': 8, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00201,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/201.json
110,Senate,2,202,"{'bill_id': 'hr6049-110', 'number': 'H.R.6049', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6049.json', 'title': 'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-09-23,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Baucus Amdt. No. 5633; In the nature of a substitute.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00202.xml,,,16:48:00,"{'yes': 93, 'no': 2, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00202,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/202.json
110,Senate,2,203,"{'bill_id': 'hr6049-110', 'number': 'H.R.6049', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6049.json', 'title': 'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-09-23,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Conrad Amdt No. 5634; To provide alternative minimum tax relief, and for other purposes.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 5, 'no': 42, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00203.xml,,,17:16:00,"{'yes': 53, 'no': 42, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00203,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/203.json
110,Senate,2,204,"{'bill_id': 'hr6049-110', 'number': 'H.R.6049', 'sponsor_id': 'R000053', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr6049.json', 'title': 'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-09-23,"{'yes': 38, 'no': 8, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Motion to Waive C.B.A. Baucus Amdt. No.5635; To amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00204.xml,,,17:34:00,"{'yes': 84, 'no': 11, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00204,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/204.json
